time,open,high,low,close,volume
2026-03-12T09:30:00,18.5054,18.6896,18.2697,18.4707,1822858
2026-03-12T09:31:00,18.476,18.5316,18.3997,18.4726,1989086
2026-03-12T09:32:00,18.4688,18.6849,18.2983,18.5224,1285322
2026-03-12T09:33:00,18.4912,18.5841,18.423,18.5428,1330425
2026-03-12T09:34:00,18.5294,18.7633,18.4245,18.5681,1285751
2026-03-12T09:35:00,18.5946,18.7932,18.4795,18.5703,1692659
2026-03-12T09:36:00,18.5912,18.7031,18.3633,18.5271,1836151
2026-03-12T09:37:00,18.4975,18.7729,18.2068,18.4833,1718871
2026-03-12T09:38:00,18.5112,18.746,18.2362,18.4571,2002569
2026-03-12T09:39:00,18.4499,18.5594,18.3781,18.4702,1609663
2026-03-12T09:40:00,18.4843,18.6887,18.2504,18.4203,1532708
2026-03-12T09:41:00,18.4419,18.5799,18.2601,18.3994,1509446
2026-03-12T09:42:00,18.3794,18.6482,18.1032,18.3774,1820651
2026-03-12T09:43:00,18.3851,18.5566,18.0927,18.3321,1458073
2026-03-12T09:44:00,18.3333,18.4201,18.1522,18.3182,1544042
2026-03-12T09:45:00,18.3111,18.5282,18.1257,18.349,1203807
2026-03-12T09:46:00,18.327,18.4563,18.1681,18.3003,1311510
2026-03-12T09:47:00,18.2907,18.3718,18.1807,18.2964,1497427
2026-03-12T09:48:00,18.2956,18.4188,18.2023,18.2905,1816988
2026-03-12T09:49:00,18.3152,18.4527,18.1909,18.264,1687648
2026-03-12T09:50:00,18.2898,18.3369,18.2473,18.2947,1165788
2026-03-12T09:51:00,18.3058,18.4137,18.1814,18.2962,1362686
2026-03-12T09:52:00,18.2693,18.4337,18.1571,18.2603,1818009
2026-03-12T09:53:00,18.2758,18.4619,17.989,18.2832,1744438
2026-03-12T09:54:00,18.2626,18.3944,18.1191,18.2615,1986741
2026-03-12T09:55:00,18.298,18.3724,18.2487,18.3126,1720674
2026-03-12T09:56:00,18.3261,18.4109,18.2305,18.3106,1729923
2026-03-12T09:57:00,18.322,18.4685,18.2496,18.3603,1462325
2026-03-12T09:58:00,18.3277,18.512,18.2446,18.3997,1653740
2026-03-12T09:59:00,18.3648,18.4594,18.2697,18.3994,1456795
2026-03-12T10:00:00,18.3834,18.5171,18.203,18.3819,657223
2026-03-12T10:01:00,18.3493,18.461,18.2036,18.3014,817583
2026-03-12T10:02:00,18.2244,18.3699,18.1206,18.2529,801245
2026-03-12T10:03:00,18.2391,18.4023,17.9257,18.1975,946402
2026-03-12T10:04:00,18.1711,18.2495,18.0883,18.1609,666258
2026-03-12T10:05:00,18.0874,18.197,17.8759,18.0562,788029
2026-03-12T10:06:00,17.9389,18.193,17.6591,18.017,728512
2026-03-12T10:07:00,18.0234,18.0704,17.9015,17.9628,935143
2026-03-12T10:08:00,17.8551,17.9221,17.769,17.8274,988533
2026-03-12T10:09:00,17.7564,17.9485,17.5837,17.7757,517101
2026-03-12T10:10:00,17.6503,17.8633,17.4837,17.6817,698663
2026-03-12T10:11:00,17.5589,17.6169,17.4758,17.5137,729192
2026-03-12T10:12:00,17.405,17.5367,17.2943,17.3878,485380
2026-03-12T10:13:00,17.3254,17.4907,17.1571,17.2745,723076
2026-03-12T10:14:00,17.1777,17.3324,16.8312,17.1067,853898
2026-03-12T10:15:00,16.9469,17.152,16.8316,16.994,547130
2026-03-12T10:16:00,16.9562,17.0578,16.716,16.9038,791401
2026-03-12T10:17:00,16.757,16.8927,16.6679,16.7574,454372
2026-03-12T10:18:00,16.5979,16.749,16.4685,16.6265,817254
2026-03-12T10:19:00,16.6059,16.7611,16.4502,16.5764,665321
2026-03-12T10:20:00,16.7591,16.9269,16.5814,16.7132,1318177
2026-03-12T10:21:00,16.893,16.9897,16.761,16.8674,1257549
2026-03-12T10:22:00,17.007,17.0904,16.856,17.0049,821531
2026-03-12T10:23:00,17.163,17.2405,16.9547,17.1061,1612813
2026-03-12T10:24:00,17.2907,17.3637,17.1357,17.2708,1582292
2026-03-12T10:25:00,17.2659,17.3541,17.1466,17.238,1598381
2026-03-12T10:26:00,17.3741,17.4737,17.2403,17.3448,978800
2026-03-12T10:27:00,17.4775,17.6169,17.3876,17.5235,1544008
2026-03-12T10:28:00,17.7015,17.9646,17.4968,17.7733,1435133
2026-03-12T10:29:00,17.9047,18.1759,17.687,17.9357,1147998
2026-03-12T10:30:00,18.0584,18.145,17.8744,18.024,1599846
2026-03-12T10:31:00,18.2272,18.3438,18.0347,18.2339,723839
2026-03-12T10:32:00,18.3474,18.5507,18.1617,18.3313,1581299
2026-03-12T10:33:00,18.4899,18.5896,18.445,18.5093,1372675
2026-03-12T10:34:00,18.6121,18.7729,18.4604,18.5751,1642290
2026-03-12T10:35:00,18.6275,18.8042,18.5166,18.6101,1041144
2026-03-12T10:36:00,18.73,18.8177,18.6338,18.7095,1154001
2026-03-12T10:37:00,18.7926,18.8919,18.719,18.8257,729228
2026-03-12T10:38:00,19.0365,19.1714,18.8249,19.0197,1346603
2026-03-12T10:39:00,19.23,19.3612,19.1214,19.221,1524962
2026-03-12T10:40:00,19.1191,19.3333,18.9032,19.1406,335499
2026-03-12T10:41:00,19.1445,19.2301,19.032,19.1133,376123
2026-03-12T10:42:00,19.0419,19.1769,18.9348,19.1112,317004
2026-03-12T10:43:00,19.0454,19.3138,18.9112,19.0952,223666
2026-03-12T10:44:00,19.0803,19.2297,18.8899,19.1331,523010
2026-03-12T10:45:00,19.147,19.359,18.9627,19.1468,378486
2026-03-12T10:46:00,19.1916,19.2498,19.1031,19.1917,216439
2026-03-12T10:47:00,19.1774,19.3432,19.0263,19.185,321040
2026-03-12T10:48:00,19.1564,19.3642,18.9589,19.1282,485886
2026-03-12T10:49:00,19.1287,19.309,18.9401,19.117,276319
2026-03-12T10:50:00,19.0945,19.2838,18.8183,19.0214,535577
2026-03-12T10:51:00,19.0529,19.2779,18.8766,19.0972,445566
2026-03-12T10:52:00,19.0863,19.2338,18.8417,19.0364,523911
2026-03-12T10:53:00,18.9895,19.1352,18.9192,19.0228,164959
2026-03-12T10:54:00,19.0543,19.1375,18.9405,19.035,168788
2026-03-12T10:55:00,19.0449,19.136,18.9093,19.021,430698
2026-03-12T10:56:00,19.0282,19.0978,18.9627,19.0276,439494
2026-03-12T10:57:00,18.9361,19.2433,18.7563,19.0006,554635
2026-03-12T10:58:00,18.9988,19.2362,18.8607,19.019,238595
2026-03-12T10:59:00,19.0054,19.187,18.7628,18.9203,451783
2026-03-12T11:00:00,18.8322,18.9595,18.7514,18.8117,193259
2026-03-12T11:01:00,18.8922,18.9589,18.8107,18.8709,341390
2026-03-12T11:02:00,18.839,19.0674,18.5871,18.7869,502255
2026-03-12T11:03:00,18.7546,18.9647,18.5834,18.7851,550859
2026-03-12T11:04:00,18.7817,18.9676,18.6747,18.848,519442
2026-03-12T11:05:00,18.8428,18.9889,18.6538,18.8544,381948
2026-03-12T11:06:00,18.8402,18.9077,18.7601,18.7978,534474
2026-03-12T11:07:00,18.8191,18.9007,18.767,18.8484,251848
2026-03-12T11:08:00,18.7986,18.9134,18.5314,18.765,350130
2026-03-12T11:09:00,18.7383,18.9014,18.5494,18.7746,472447
2026-03-12T11:10:00,18.7549,18.9464,18.5004,18.7536,499064
2026-03-12T11:11:00,18.7849,18.8187,18.6785,18.7166,173094
2026-03-12T11:12:00,18.6816,18.8737,18.456,18.6406,249849
2026-03-12T11:13:00,18.5801,18.6861,18.498,18.6415,277383
