time,open,high,low,close,volume
2026-03-20T09:30:00,15.0292,15.0859,14.9648,15.0505,422603
2026-03-20T09:31:00,15.0609,15.1538,15.0137,15.082,687203
2026-03-20T09:32:00,15.088,15.2239,14.9957,15.1142,754017
2026-03-20T09:33:00,15.1263,15.3226,14.9575,15.1057,768865
2026-03-20T09:34:00,15.1211,15.1818,15.0886,15.1259,457394
2026-03-20T09:35:00,15.1273,15.3822,14.9844,15.1582,656869
2026-03-20T09:36:00,15.1647,15.2394,15.0883,15.1997,450036
2026-03-20T09:37:00,15.2054,15.301,15.1324,15.207,679036
2026-03-20T09:38:00,15.2068,15.2844,15.0998,15.2284,678291
2026-03-20T09:39:00,15.2209,15.4285,15.0721,15.2463,692741
2026-03-20T09:40:00,15.2374,15.3698,15.1115,15.2764,704505
2026-03-20T09:41:00,15.2804,15.4191,15.1903,15.3179,536128
2026-03-20T09:42:00,15.3263,15.4671,15.1889,15.3422,523114
2026-03-20T09:43:00,15.3388,15.4479,15.1948,15.3539,636371
2026-03-20T09:44:00,15.3419,15.5797,15.1675,15.3783,578623
2026-03-20T09:45:00,15.3956,15.4404,15.3354,15.3744,430279
2026-03-20T09:46:00,15.396,15.514,15.1585,15.3545,628914
2026-03-20T09:47:00,15.3547,15.4771,15.2317,15.3363,493816
2026-03-20T09:48:00,15.3443,15.4842,15.1879,15.3093,732283
2026-03-20T09:49:00,15.2966,15.4358,15.1377,15.317,619331
2026-03-20T09:50:00,15.327,15.4469,15.2388,15.3184,425950
2026-03-20T09:51:00,15.3422,15.394,15.1981,15.2753,778826
2026-03-20T09:52:00,15.2785,15.3731,15.1757,15.3121,436743
2026-03-20T09:53:00,15.3034,15.4323,15.1024,15.2758,522276
2026-03-20T09:54:00,15.2987,15.41,15.1948,15.3037,621698
2026-03-20T09:55:00,15.311,15.4247,15.1536,15.3255,723381
2026-03-20T09:56:00,15.3204,15.4344,15.1554,15.3591,789908
2026-03-20T09:57:00,15.3292,15.3899,15.2296,15.3131,587502
2026-03-20T09:58:00,15.2887,15.5227,15.1629,15.3488,566550
2026-03-20T09:59:00,15.3764,15.4972,15.1942,15.3384,497424
2026-03-20T10:00:00,15.3144,15.4979,15.134,15.3408,277733
2026-03-20T10:01:00,15.325,15.5075,15.184,15.3139,169297
2026-03-20T10:02:00,15.2855,15.3241,15.201,15.2504,343792
2026-03-20T10:03:00,15.1846,15.274,15.0231,15.1348,168414
2026-03-20T10:04:00,15.0381,15.1612,14.9192,15.0791,241428
2026-03-20T10:05:00,15.075,15.1562,14.9411,15.0239,193167
2026-03-20T10:06:00,15.0214,15.0648,14.9451,15.0196,284494
2026-03-20T10:07:00,14.926,14.9865,14.8241,14.9135,184732
2026-03-20T10:08:00,14.8146,15.0242,14.6543,14.8075,212970
2026-03-20T10:09:00,14.7549,14.8261,14.7022,14.7624,205414
2026-03-20T10:10:00,14.643,14.6817,14.5735,14.6394,261636
2026-03-20T10:11:00,14.5687,14.5963,14.5259,14.5508,340343
2026-03-20T10:12:00,14.5138,14.6602,14.3081,14.5534,341835
2026-03-20T10:13:00,14.4886,14.5829,14.4098,14.5004,262809
2026-03-20T10:14:00,14.3986,14.4926,14.2931,14.4316,308779
2026-03-20T10:15:00,14.3808,14.4534,14.3255,14.4032,187911
2026-03-20T10:16:00,14.2952,14.4537,14.1153,14.3052,253090
2026-03-20T10:17:00,14.2209,14.2819,14.1309,14.2248,212908
2026-03-20T10:18:00,14.2181,14.3947,14.0028,14.1806,221193
2026-03-20T10:19:00,14.1519,14.2606,13.9495,14.1214,183507
2026-03-20T10:20:00,14.1146,14.166,14.0046,14.0742,486767
2026-03-20T10:21:00,14.203,14.2939,14.154,14.2478,419608
2026-03-20T10:22:00,14.4073,14.5781,14.2924,14.4407,331270
2026-03-20T10:23:00,14.4414,14.5611,14.3546,14.4403,394238
2026-03-20T10:24:00,14.4958,14.564,14.4353,14.4768,516785
2026-03-20T10:25:00,14.5214,14.6769,14.2669,14.4658,384930
2026-03-20T10:26:00,14.5674,14.6127,14.5046,14.5699,395573
2026-03-20T10:27:00,14.7261,14.9428,14.6293,14.7703,538230
2026-03-20T10:28:00,14.7674,14.9268,14.6651,14.7708,564585
2026-03-20T10:29:00,14.7712,14.8491,14.6454,14.7244,598729
2026-03-20T10:30:00,14.7463,14.9002,14.6653,14.8108,484011
2026-03-20T10:31:00,14.8199,14.8702,14.7787,14.8289,389713
2026-03-20T10:32:00,14.8901,15.0515,14.6917,14.8907,504325
2026-03-20T10:33:00,14.9871,15.1281,14.87,14.9652,574097
2026-03-20T10:34:00,15.0499,15.162,14.9148,15.0686,550358
2026-03-20T10:35:00,15.1436,15.2551,15.0765,15.1919,305013
2026-03-20T10:36:00,15.2815,15.4195,15.1731,15.2743,507939
2026-03-20T10:37:00,15.4274,15.682,15.246,15.4692,488763
2026-03-20T10:38:00,15.4817,15.6051,15.3973,15.4848,602376
2026-03-20T10:39:00,15.5314,15.6753,15.3153,15.4647,544971
2026-03-20T10:40:00,15.456,15.575,15.3588,15.4634,57488
2026-03-20T10:41:00,15.4822,15.6959,15.3798,15.5497,149350
2026-03-20T10:42:00,15.5938,15.7702,15.4447,15.6114,182813
2026-03-20T10:43:00,15.5323,15.6604,15.4273,15.5433,79222
