time,open,high,low,close,volume
2026-03-16T09:30:00,18.7597,18.9116,18.6424,18.8124,498197
2026-03-16T09:31:00,18.8147,18.9573,18.6572,18.7863,463162
2026-03-16T09:32:00,18.8065,18.9429,18.5957,18.7821,348175
2026-03-16T09:33:00,18.7451,18.9016,18.6209,18.7586,457881
2026-03-16T09:34:00,18.7218,18.7773,18.6408,18.7156,337179
2026-03-16T09:35:00,18.737,18.9067,18.5047,18.7497,418796
2026-03-16T09:36:00,18.7511,18.9169,18.6378,18.7774,311274
2026-03-16T09:37:00,18.743,18.8871,18.6602,18.7844,356581
2026-03-16T09:38:00,18.7619,18.8582,18.6643,18.749,478834
2026-03-16T09:39:00,18.7749,18.8785,18.6341,18.7855,515670
2026-03-16T09:40:00,18.7751,18.8686,18.7081,18.7524,488690
2026-03-16T09:41:00,18.7643,18.9342,18.6028,18.7414,323369
2026-03-16T09:42:00,18.7722,19.0656,18.5368,18.7255,442759
2026-03-16T09:43:00,18.6902,18.9836,18.4044,18.7364,536392
2026-03-16T09:44:00,18.7034,18.8934,18.4382,18.7004,360159
2026-03-16T09:45:00,18.7359,18.7931,18.6352,18.7127,296809
2026-03-16T09:46:00,18.6971,18.751,18.6303,18.6791,524285
2026-03-16T09:47:00,18.6935,18.8844,18.4315,18.6662,468002
2026-03-16T09:48:00,18.6382,18.8408,18.4453,18.6878,304355
2026-03-16T09:49:00,18.6726,18.8895,18.3626,18.664,304469
2026-03-16T09:50:00,18.6629,18.8064,18.4235,18.6581,381426
2026-03-16T09:51:00,18.6828,18.7683,18.58,18.639,529311
2026-03-16T09:52:00,18.608,18.6914,18.4675,18.6006,501041
2026-03-16T09:53:00,18.5959,18.7429,18.3912,18.5754,484487
2026-03-16T09:54:00,18.552,18.7167,18.3911,18.5601,533252
2026-03-16T09:55:00,18.5721,18.8261,18.3073,18.5132,486853
2026-03-16T09:56:00,18.4854,18.7643,18.2076,18.5047,352158
2026-03-16T09:57:00,18.5226,18.5925,18.3726,18.4995,373662
2026-03-16T09:58:00,18.4843,18.6949,18.3616,18.5055,294050
2026-03-16T09:59:00,18.4707,18.6331,18.3823,18.5135,471358
2026-03-16T10:00:00,18.3359,18.6179,18.0476,18.4184,212163
2026-03-16T10:01:00,18.3365,18.5602,18.1098,18.2846,159164
2026-03-16T10:02:00,18.1197,18.2934,17.9506,18.1084,120142
2026-03-16T10:03:00,18.1009,18.2689,17.9268,18.0448,173729
2026-03-16T10:04:00,17.9909,18.0471,17.8795,17.9519,150049
2026-03-16T10:05:00,17.8359,18.0185,17.6687,17.8682,226615
2026-03-16T10:06:00,17.8239,17.937,17.7155,17.8077,238412
2026-03-16T10:07:00,17.7504,17.9821,17.5387,17.7158,147333
2026-03-16T10:08:00,17.6669,17.7449,17.6264,17.6881,170064
2026-03-16T10:09:00,17.6111,17.7435,17.5254,17.6331,133342
2026-03-16T10:10:00,17.563,17.649,17.4748,17.586,131326
2026-03-16T10:11:00,17.5595,17.703,17.2359,17.5145,245554
2026-03-16T10:12:00,17.4125,17.4936,17.2782,17.3634,201296
2026-03-16T10:13:00,17.3321,17.4827,17.1943,17.3348,160466
2026-03-16T10:14:00,17.2916,17.555,17.1355,17.3427,252838
2026-03-16T10:15:00,17.2659,17.4554,17.1271,17.33,249708
2026-03-16T10:16:00,17.2563,17.4489,17.1364,17.2803,152611
2026-03-16T10:17:00,17.1652,17.4067,17.0246,17.1589,120382
2026-03-16T10:18:00,17.069,17.1214,16.9536,17.0646,213085
2026-03-16T10:19:00,16.9693,17.0266,16.8358,16.9099,207781
2026-03-16T10:20:00,17.0165,17.1172,16.9249,17.0532,312893
2026-03-16T10:21:00,17.053,17.1562,17.0121,17.1148,375073
2026-03-16T10:22:00,17.1177,17.3201,16.8961,17.129,253812
2026-03-16T10:23:00,17.2514,17.3175,17.1882,17.2403,291501
2026-03-16T10:24:00,17.3736,17.5859,17.1346,17.2938,343023
2026-03-16T10:25:00,17.4626,17.6666,17.3468,17.5175,256890
2026-03-16T10:26:00,17.7224,17.9333,17.5544,17.7262,244523
2026-03-16T10:27:00,17.7701,17.8464,17.6886,17.7443,359043
2026-03-16T10:28:00,17.7801,17.9608,17.5558,17.8132,388712
2026-03-16T10:29:00,17.9033,18.1392,17.7381,17.9038,223694
2026-03-16T10:30:00,18.0707,18.2129,17.9297,18.0258,205018
