time,open,high,low,close,volume
2026-03-30T09:30:00,20.5886,20.783,20.2796,20.5095,2369589
2026-03-30T09:31:00,20.5113,20.7588,20.35,20.5411,2130297
2026-03-30T09:32:00,20.5241,20.7489,20.3364,20.5567,1596402
2026-03-30T09:33:00,20.542,20.6935,20.3899,20.5547,2039719
2026-03-30T09:34:00,20.5698,20.7095,20.4169,20.4998,2409237
2026-03-30T09:35:00,20.5201,20.693,20.3094,20.5086,1538597
2026-03-30T09:36:00,20.5469,20.5971,20.4357,20.4944,1487106
2026-03-30T09:37:00,20.489,20.7403,20.2962,20.4954,2455925
2026-03-30T09:38:00,20.472,20.5353,20.4251,20.4901,2277828
2026-03-30T09:39:00,20.4897,20.7142,20.364,20.4988,1827227
2026-03-30T09:40:00,20.4673,20.7851,20.2014,20.473,1903627
2026-03-30T09:41:00,20.4466,20.5526,20.288,20.4595,2570191
2026-03-30T09:42:00,20.4676,20.5414,20.3565,20.4744,1929190
2026-03-30T09:43:00,20.5073,20.7731,20.2303,20.451,2276907
2026-03-30T09:44:00,20.4109,20.6123,20.2391,20.4907,2568306
2026-03-30T09:45:00,20.4705,20.7139,20.2969,20.4305,1663864
2026-03-30T09:46:00,20.446,20.4995,20.3216,20.3779,2385218
2026-03-30T09:47:00,20.3809,20.4578,20.2492,20.3372,2415269
2026-03-30T09:48:00,20.3197,20.5666,20.1556,20.3111,2320151
2026-03-30T09:49:00,20.3424,20.4301,20.1075,20.2748,2377554
2026-03-30T09:50:00,20.2371,20.3795,20.1389,20.2722,1677965
2026-03-30T09:51:00,20.2879,20.3521,20.159,20.2196,1911838
2026-03-30T09:52:00,20.2414,20.3817,20.0464,20.2394,2349277
2026-03-30T09:53:00,20.2025,20.345,19.9263,20.1804,2386995
2026-03-30T09:54:00,20.1773,20.2844,20.0997,20.229,1740424
2026-03-30T09:55:00,20.2068,20.3772,20.0269,20.2444,2609624
2026-03-30T09:56:00,20.2722,20.3883,20.1548,20.2567,1458825
2026-03-30T09:57:00,20.2252,20.3418,20.1332,20.2038,2110474
2026-03-30T09:58:00,20.1894,20.4494,19.922,20.1478,2326968
2026-03-30T09:59:00,20.1122,20.188,20.0466,20.1342,1434588
2026-03-30T10:00:00,19.9397,20.1728,19.7717,20.0169,1079102
2026-03-30T10:01:00,19.9856,20.1117,19.8198,19.9214,810699
2026-03-30T10:02:00,19.8825,20.0712,19.7326,19.8454,1234637
2026-03-30T10:03:00,19.7794,19.9542,19.4733,19.7594,739915
2026-03-30T10:04:00,19.6358,19.7612,19.5559,19.6876,843298
2026-03-30T10:05:00,19.609,19.7486,19.5226,19.6616,624425
2026-03-30T10:06:00,19.581,19.6988,19.4334,19.525,1214829
2026-03-30T10:07:00,19.4643,19.6871,19.2382,19.4796,1043717
2026-03-30T10:08:00,19.4168,19.5378,19.2912,19.4193,1150651
2026-03-30T10:09:00,19.4156,19.5931,19.1733,19.3767,857986
2026-03-30T10:10:00,19.3059,19.5044,19.1305,19.3625,1170265
2026-03-30T10:11:00,19.2449,19.526,18.9934,19.262,940103
2026-03-30T10:12:00,19.1088,19.2867,19.0016,19.1556,1106691
2026-03-30T10:13:00,19.1145,19.2156,18.9542,19.0515,970764
2026-03-30T10:14:00,19.009,19.2955,18.7865,18.975,550525
2026-03-30T10:15:00,18.9175,19.0546,18.7776,18.9645,1065835
2026-03-30T10:16:00,18.8429,18.9503,18.7383,18.8919,853916
2026-03-30T10:17:00,18.7497,19.0034,18.4973,18.7634,651708
2026-03-30T10:18:00,18.6957,18.8988,18.6323,18.7747,735898
2026-03-30T10:19:00,18.7385,18.915,18.5502,18.7702,563307
2026-03-30T10:20:00,18.8551,19.0091,18.6284,18.8047,1344562
2026-03-30T10:21:00,18.8591,18.9286,18.7602,18.8324,1321390
2026-03-30T10:22:00,18.8754,19.1226,18.6203,18.8065,2036881
2026-03-30T10:23:00,19.0167,19.1427,18.8563,18.9794,1882050
2026-03-30T10:24:00,19.0516,19.2323,18.9923,19.1056,2130464
2026-03-30T10:25:00,19.1433,19.3836,18.9511,19.1008,1289843
2026-03-30T10:26:00,19.3411,19.4507,19.082,19.3094,1232734
2026-03-30T10:27:00,19.2775,19.4326,19.1133,19.258,2049096
2026-03-30T10:28:00,19.2961,19.4763,19.1827,19.3079,1760298
2026-03-30T10:29:00,19.3034,19.3985,19.2094,19.2862,1775274
2026-03-30T10:30:00,19.4675,19.7476,19.3406,19.4775,1453821
2026-03-30T10:31:00,19.6256,19.728,19.5232,19.5997,1052516
2026-03-30T10:32:00,19.6179,19.871,19.4554,19.5806,1001141
2026-03-30T10:33:00,19.8172,20.0905,19.5235,19.7867,1619765
2026-03-30T10:34:00,19.8364,20.1081,19.6095,19.7652,962153
2026-03-30T10:35:00,19.9389,20.0398,19.839,19.9081,1432710
2026-03-30T10:36:00,20.088,20.2653,19.9072,20.0678,1912982
2026-03-30T10:37:00,20.1293,20.3443,19.9303,20.2205,1967115
2026-03-30T10:38:00,20.2712,20.3681,20.1209,20.2122,1610622
2026-03-30T10:39:00,20.2792,20.5302,20.1085,20.285,1176386
2026-03-30T10:40:00,20.2129,20.4143,20.1309,20.3003,312712
2026-03-30T10:41:00,20.2604,20.4417,20.0324,20.1745,264711
2026-03-30T10:42:00,20.2593,20.3796,20.0706,20.2419,539150
2026-03-30T10:43:00,20.2971,20.5019,20.1201,20.2683,667836
2026-03-30T10:44:00,20.2861,20.4316,20.1354,20.301,370066
2026-03-30T10:45:00,20.2367,20.4539,20.0011,20.2902,300489
2026-03-30T10:46:00,20.2634,20.5333,20.0181,20.2241,684286
2026-03-30T10:47:00,20.2572,20.4633,20.0694,20.3119,686653
2026-03-30T10:48:00,20.3185,20.5832,20.1744,20.4013,410886
2026-03-30T10:49:00,20.3582,20.4734,20.1996,20.3166,431174
2026-03-30T10:50:00,20.2623,20.4847,20.0826,20.2545,327012
2026-03-30T10:51:00,20.2602,20.3384,20.1973,20.2486,534737
2026-03-30T10:52:00,20.2369,20.3974,20.1547,20.2931,456047
2026-03-30T10:53:00,20.3078,20.4605,20.1462,20.3034,344643
2026-03-30T10:54:00,20.2383,20.3862,20.0503,20.1818,546900
2026-03-30T10:55:00,20.2308,20.5405,19.9846,20.2145,683946
2026-03-30T10:56:00,20.1979,20.5196,19.9398,20.2305,328544
2026-03-30T10:57:00,20.2875,20.4721,20.0834,20.3168,484687
2026-03-30T10:58:00,20.2707,20.4673,20.0026,20.2373,655034
2026-03-30T10:59:00,20.3024,20.5238,20.048,20.2312,426036
2026-03-30T11:00:00,20.2736,20.3704,20.173,20.2479,590482
