time,open,high,low,close,volume
2026-04-08T09:30:00,13.3835,13.5037,13.2893,13.3676,394593
2026-04-08T09:31:00,13.3827,13.4633,13.2744,13.3367,446714
2026-04-08T09:32:00,13.3407,13.5713,13.1932,13.3745,351262
2026-04-08T09:33:00,13.3773,13.5076,13.1695,13.3349,441458
2026-04-08T09:34:00,13.3321,13.521,13.2019,13.3481,490103
2026-04-08T09:35:00,13.3435,13.4801,13.2555,13.3346,513663
2026-04-08T09:36:00,13.3163,13.5189,13.1134,13.3017,451628
2026-04-08T09:37:00,13.3034,13.3665,13.2536,13.2979,517204
2026-04-08T09:38:00,13.3154,13.3811,13.1952,13.2878,428048
2026-04-08T09:39:00,13.2999,13.4763,13.107,13.3027,438039
2026-04-08T09:40:00,13.2905,13.3149,13.2576,13.2845,463067
2026-04-08T09:41:00,13.2777,13.3794,13.195,13.2808,529520
2026-04-08T09:42:00,13.2951,13.4204,13.1806,13.3149,388324
2026-04-08T09:43:00,13.3225,13.3661,13.2505,13.3133,331975
2026-04-08T09:44:00,13.304,13.4133,13.1676,13.275,368016
2026-04-08T09:45:00,13.29,13.3442,13.243,13.3062,344087
2026-04-08T09:46:00,13.3135,13.4963,13.1524,13.3352,313256
2026-04-08T09:47:00,13.3539,13.4275,13.2551,13.367,520454
2026-04-08T09:48:00,13.3871,13.4499,13.3143,13.3507,287257
2026-04-08T09:49:00,13.3579,13.452,13.2787,13.3773,406095
2026-04-08T09:50:00,13.3708,13.4617,13.2683,13.3654,516422
2026-04-08T09:51:00,13.3452,13.4444,13.2287,13.3737,493471
2026-04-08T09:52:00,13.3501,13.4254,13.2442,13.3431,398364
2026-04-08T09:53:00,13.3401,13.4348,13.204,13.3376,443146
2026-04-08T09:54:00,13.3126,13.4524,13.2561,13.372,527410
2026-04-08T09:55:00,13.3895,13.4844,13.2401,13.4011,398748
2026-04-08T09:56:00,13.4102,13.4467,13.3582,13.4003,411199
2026-04-08T09:57:00,13.4008,13.4885,13.3164,13.4007,396544
2026-04-08T09:58:00,13.4024,13.503,13.2697,13.392,370665
2026-04-08T09:59:00,13.3921,13.4804,13.3045,13.4273,395219
2026-04-08T10:00:00,13.3948,13.5103,13.255,13.354,240781
2026-04-08T10:01:00,13.2766,13.4095,13.1179,13.282,156957
2026-04-08T10:02:00,13.2278,13.2821,13.1704,13.2326,128043
2026-04-08T10:03:00,13.1596,13.353,13.0306,13.1601,145889
2026-04-08T10:04:00,13.1477,13.2795,13.0138,13.1424,193065
2026-04-08T10:05:00,13.0721,13.207,12.9896,13.1139,152854
2026-04-08T10:06:00,13.0717,13.121,12.9313,13.014,235282
2026-04-08T10:07:00,12.9273,12.9734,12.8783,12.9318,224395
2026-04-08T10:08:00,12.8301,12.923,12.7344,12.8481,109867
2026-04-08T10:09:00,12.7543,12.9173,12.5983,12.7457,115059
2026-04-08T10:10:00,12.6672,12.8295,12.5992,12.7157,235490
2026-04-08T10:11:00,12.63,12.7743,12.4271,12.5945,245379
2026-04-08T10:12:00,12.5699,12.7168,12.4137,12.5552,167045
2026-04-08T10:13:00,12.4582,12.5752,12.318,12.4785,150332
2026-04-08T10:14:00,12.3753,12.5149,12.2511,12.3549,172818
2026-04-08T10:15:00,12.2706,12.3584,12.0773,12.2472,185677
2026-04-08T10:16:00,12.213,12.3164,12.1058,12.2092,108193
2026-04-08T10:17:00,12.1753,12.1978,12.1239,12.1664,131630
2026-04-08T10:18:00,12.0798,12.1677,11.9893,12.0722,229390
