time,open,high,low,close,volume
2026-02-18T09:30:00,16.6192,16.7568,16.4992,16.6351,755651
2026-02-18T09:31:00,16.6077,16.7868,16.398,16.5963,832496
2026-02-18T09:32:00,16.6265,16.6771,16.558,16.6207,773157
2026-02-18T09:33:00,16.6378,16.6965,16.5705,16.6108,754158
2026-02-18T09:34:00,16.6304,16.8159,16.4923,16.6349,652102
2026-02-18T09:35:00,16.608,16.6736,16.5463,16.6038,720296
2026-02-18T09:36:00,16.6224,16.6951,16.4493,16.571,542972
2026-02-18T09:37:00,16.5996,16.7721,16.459,16.5549,507544
2026-02-18T09:38:00,16.5742,16.6183,16.4598,16.5129,864144
2026-02-18T09:39:00,16.5094,16.6011,16.4304,16.5422,498018
2026-02-18T09:40:00,16.5364,16.6269,16.3747,16.5411,605302
2026-02-18T09:41:00,16.5484,16.6171,16.3688,16.4964,681565
2026-02-18T09:42:00,16.4931,16.5308,16.4454,16.4739,566947
2026-02-18T09:43:00,16.4625,16.566,16.3574,16.513,859319
2026-02-18T09:44:00,16.5193,16.6757,16.4247,16.5073,655768
2026-02-18T09:45:00,16.5302,16.5661,16.4843,16.512,550468
2026-02-18T09:46:00,16.4832,16.5861,16.2639,16.4816,517587
2026-02-18T09:47:00,16.4534,16.5749,16.3728,16.4933,824587
2026-02-18T09:48:00,16.4645,16.6299,16.3286,16.5106,598242
2026-02-18T09:49:00,16.4827,16.5592,16.3605,16.4699,827082
2026-02-18T09:50:00,16.4935,16.754,16.2718,16.4765,696695
2026-02-18T09:51:00,16.4494,16.6938,16.3328,16.5155,866918
2026-02-18T09:52:00,16.5224,16.6592,16.3092,16.4965,496099
2026-02-18T09:53:00,16.5069,16.5919,16.3675,16.4589,861913
2026-02-18T09:54:00,16.444,16.728,16.2467,16.4993,885401
2026-02-18T09:55:00,16.4938,16.6457,16.374,16.4569,760600
2026-02-18T09:56:00,16.4303,16.5478,16.3016,16.4114,706512
2026-02-18T09:57:00,16.4398,16.5693,16.2946,16.4097,647616
2026-02-18T09:58:00,16.4206,16.5697,16.1567,16.4151,489524
