time,open,high,low,close,volume
2026-04-13T09:30:00,13.3653,13.5539,13.2846,13.4165,425984
2026-04-13T09:31:00,13.4167,13.574,13.2904,13.3836,422150
2026-04-13T09:32:00,13.3863,13.4928,13.2635,13.3477,457832
2026-04-13T09:33:00,13.357,13.4178,13.3272,13.3835,717237
2026-04-13T09:34:00,13.3673,13.4656,13.2059,13.3758,535948
2026-04-13T09:35:00,13.3901,13.4376,13.2911,13.3414,533542
2026-04-13T09:36:00,13.3344,13.4865,13.1743,13.3572,586571
2026-04-13T09:37:00,13.3609,13.4553,13.272,13.3661,501249
2026-04-13T09:38:00,13.374,13.451,13.2934,13.3812,681333
2026-04-13T09:39:00,13.3705,13.4922,13.2523,13.3703,594406
2026-04-13T09:40:00,13.3769,13.5304,13.3007,13.4058,683524
2026-04-13T09:41:00,13.3867,13.6488,13.1845,13.4406,668673
2026-04-13T09:42:00,13.4406,13.5421,13.3058,13.4628,642008
2026-04-13T09:43:00,13.4698,13.5056,13.3808,13.4374,415099
2026-04-13T09:44:00,13.4277,13.5263,13.2429,13.4019,547469
2026-04-13T09:45:00,13.3958,13.4903,13.3219,13.4118,605551
2026-04-13T09:46:00,13.3926,13.5513,13.23,13.4481,554660
2026-04-13T09:47:00,13.4601,13.5087,13.3229,13.4151,611712
2026-04-13T09:48:00,13.4278,13.4824,13.3012,13.3888,676986
2026-04-13T09:49:00,13.4046,13.5004,13.2617,13.3504,461083
2026-04-13T09:50:00,13.3718,13.5529,13.2345,13.3393,622883
2026-04-13T09:51:00,13.3429,13.4184,13.2481,13.3559,543037
2026-04-13T09:52:00,13.3365,13.4418,13.2879,13.3888,586447
2026-04-13T09:53:00,13.3917,13.4435,13.3493,13.3964,484176
2026-04-13T09:54:00,13.4212,13.4947,13.347,13.4348,451166
2026-04-13T09:55:00,13.4194,13.5033,13.37,13.4563,505751
2026-04-13T09:56:00,13.4518,13.5239,13.3164,13.4309,681823
2026-04-13T09:57:00,13.4054,13.4383,13.347,13.4039,421696
2026-04-13T09:58:00,13.3891,13.4371,13.3334,13.3711,451122
2026-04-13T09:59:00,13.3952,13.5155,13.2164,13.3351,394359
2026-04-13T10:00:00,13.2803,13.3412,13.1437,13.2366,157012
2026-04-13T10:01:00,13.1929,13.2532,13.1584,13.2247,272988
2026-04-13T10:02:00,13.1915,13.2643,13.0882,13.1669,251068
2026-04-13T10:03:00,13.1315,13.3197,13.0166,13.1233,263405
2026-04-13T10:04:00,13.0293,13.1302,12.9477,13.0508,236264
2026-04-13T10:05:00,13.0068,13.0932,12.9239,13.0447,240461
2026-04-13T10:06:00,12.9294,13.097,12.7978,12.9776,293207
2026-04-13T10:07:00,12.9196,12.9968,12.8371,12.9395,148892
2026-04-13T10:08:00,12.8601,13.0139,12.7643,12.8952,238500
2026-04-13T10:09:00,12.8548,12.9528,12.7741,12.8861,301589
2026-04-13T10:10:00,12.808,12.949,12.7096,12.8087,240011
2026-04-13T10:11:00,12.798,12.9979,12.6321,12.8087,313706
2026-04-13T10:12:00,12.7702,12.7967,12.7276,12.7725,216138
2026-04-13T10:13:00,12.7759,12.9297,12.5613,12.7442,197344
2026-04-13T10:14:00,12.7086,12.7495,12.6066,12.6747,169777
2026-04-13T10:15:00,12.5739,12.6338,12.5517,12.6053,243665
2026-04-13T10:16:00,12.5122,12.5824,12.4404,12.4912,224129
2026-04-13T10:17:00,12.4439,12.5179,12.3708,12.4486,245886
2026-04-13T10:18:00,12.3817,12.4675,12.33,12.3955,268201
2026-04-13T10:19:00,12.334,12.4398,12.2491,12.3383,306452
2026-04-13T10:20:00,12.3624,12.5791,12.1733,12.3967,331182
2026-04-13T10:21:00,12.5406,12.7167,12.3762,12.5144,501148
2026-04-13T10:22:00,12.6492,12.7552,12.5301,12.6419,421065
2026-04-13T10:23:00,12.6565,12.6837,12.6186,12.6487,287976
2026-04-13T10:24:00,12.7062,12.9041,12.5978,12.7234,343528
2026-04-13T10:25:00,12.7683,12.8128,12.7304,12.771,370895
2026-04-13T10:26:00,12.8122,12.8908,12.728,12.8207,295777
2026-04-13T10:27:00,12.9155,13.0,12.8397,12.9326,276432
2026-04-13T10:28:00,13.0156,13.1443,12.8897,13.0409,477570
2026-04-13T10:29:00,13.1513,13.2838,12.9732,13.1749,546610
2026-04-13T10:30:00,13.2256,13.2942,13.1462,13.2091,246694
2026-04-13T10:31:00,13.2822,13.3666,13.1817,13.2624,487680
2026-04-13T10:32:00,13.315,13.3858,13.192,13.3135,522555
2026-04-13T10:33:00,13.4359,13.5044,13.3656,13.4375,465953
2026-04-13T10:34:00,13.4445,13.6721,13.2068,13.3928,381312
2026-04-13T10:35:00,13.4508,13.5345,13.3982,13.4677,285396
2026-04-13T10:36:00,13.4955,13.5589,13.4345,13.5139,328740
2026-04-13T10:37:00,13.6333,13.7063,13.5633,13.664,308842
2026-04-13T10:38:00,13.7784,13.8017,13.6933,13.7371,519911
2026-04-13T10:39:00,13.7883,13.9052,13.6384,13.7995,431425
2026-04-13T10:40:00,13.7845,13.9134,13.569,13.7297,147372
2026-04-13T10:41:00,13.7262,13.823,13.549,13.7266,84017
2026-04-13T10:42:00,13.7302,13.8766,13.6461,13.7248,72652
2026-04-13T10:43:00,13.7152,13.8258,13.6434,13.7475,164332
2026-04-13T10:44:00,13.7114,13.8862,13.5914,13.7288,67695
2026-04-13T10:45:00,13.6925,13.746,13.6021,13.6793,110325
2026-04-13T10:46:00,13.6859,13.8515,13.5737,13.7501,175486
2026-04-13T10:47:00,13.7605,13.8714,13.6539,13.7444,131118
2026-04-13T10:48:00,13.6914,13.7694,13.6203,13.6917,106617
2026-04-13T10:49:00,13.6779,13.756,13.5354,13.6691,150999
2026-04-13T10:50:00,13.6146,13.7649,13.4361,13.6392,183662
2026-04-13T10:51:00,13.6279,13.8337,13.5012,13.6302,153760
2026-04-13T10:52:00,13.6246,13.8262,13.4272,13.6592,88319
2026-04-13T10:53:00,13.6885,13.8884,13.5819,13.7045,83061
2026-04-13T10:54:00,13.6644,13.7635,13.5477,13.6543,78474
2026-04-13T10:55:00,13.6344,13.6881,13.5535,13.6046,190496
2026-04-13T10:56:00,13.5952,13.6525,13.5395,13.6193,113372
2026-04-13T10:57:00,13.6696,13.8556,13.5148,13.6821,189212
2026-04-13T10:58:00,13.6072,13.7453,13.4229,13.653,133209
2026-04-13T10:59:00,13.6137,13.7036,13.5531,13.6445,64977
2026-04-13T11:00:00,13.6423,13.678,13.5767,13.6269,131487
2026-04-13T11:01:00,13.6726,13.7461,13.607,13.6821,91209
2026-04-13T11:02:00,13.6455,13.8495,13.4649,13.7006,141394
2026-04-13T11:03:00,13.724,13.8647,13.5139,13.6897,128191
2026-04-13T11:04:00,13.6912,13.7606,13.5712,13.6394,138665
2026-04-13T11:05:00,13.6016,13.7767,13.4031,13.5801,127525
2026-04-13T11:06:00,13.563,13.6723,13.4573,13.5924,136078
2026-04-13T11:07:00,13.6405,13.7362,13.4967,13.6211,77038
2026-04-13T11:08:00,13.609,13.7142,13.5697,13.6481,156677
2026-04-13T11:09:00,13.6522,13.7577,13.5582,13.6667,190421
2026-04-13T11:10:00,13.669,13.722,13.6193,13.6824,83168
2026-04-13T11:11:00,13.6846,13.8867,13.4603,13.6616,157500
2026-04-13T11:12:00,13.6623,13.7895,13.5303,13.6429,149257
2026-04-13T11:13:00,13.6321,13.8384,13.5339,13.6598,147670
2026-04-13T11:14:00,13.5992,13.7638,13.5088,13.6405,106696
2026-04-13T11:15:00,13.6364,13.7312,13.5292,13.5932,111261
2026-04-13T11:16:00,13.6325,13.724,13.533,13.6215,62637
2026-04-13T11:17:00,13.5798,13.6516,13.5255,13.5732,75683
2026-04-13T11:18:00,13.5591,13.6451,13.4805,13.5313,190230
2026-04-13T11:19:00,13.5499,13.7666,13.3282,13.5251,72525
