time,open,high,low,close,volume
2026-03-10T09:30:00,13.4624,13.5154,13.3849,13.4753,1990386
2026-03-10T09:31:00,13.449,13.5502,13.3755,13.4581,2060158
2026-03-10T09:32:00,13.4465,13.56,13.3299,13.4438,1522018
2026-03-10T09:33:00,13.4325,13.6105,13.2088,13.4136,1419525
2026-03-10T09:34:00,13.4195,13.4869,13.36,13.3932,1245496
2026-03-10T09:35:00,13.3791,13.4913,13.2647,13.3829,2120994
2026-03-10T09:36:00,13.3729,13.5864,13.2077,13.4156,1510666
2026-03-10T09:37:00,13.3972,13.5919,13.2103,13.3903,1712477
2026-03-10T09:38:00,13.3935,13.5008,13.2921,13.4115,2058241
2026-03-10T09:39:00,13.4264,13.5838,13.3218,13.4346,1793763
2026-03-10T09:40:00,13.4393,13.4911,13.3577,13.4321,2081454
2026-03-10T09:41:00,13.4287,13.4702,13.356,13.4228,1657650
2026-03-10T09:42:00,13.4395,13.5962,13.3156,13.4574,1711539
2026-03-10T09:43:00,13.4462,13.6397,13.3259,13.4974,1896161
2026-03-10T09:44:00,13.5214,13.6332,13.4007,13.5294,1282828
2026-03-10T09:45:00,13.5033,13.624,13.4089,13.5246,1882503
2026-03-10T09:46:00,13.5055,13.6036,13.425,13.526,2091573
2026-03-10T09:47:00,13.5352,13.6561,13.4531,13.5453,1158082
2026-03-10T09:48:00,13.5499,13.6783,13.4453,13.5729,1601014
2026-03-10T09:49:00,13.5804,13.6645,13.5005,13.5773,1584509
2026-03-10T09:50:00,13.5866,13.7406,13.4946,13.6166,1988370
2026-03-10T09:51:00,13.631,13.7953,13.5142,13.6322,1637031
2026-03-10T09:52:00,13.6391,13.7207,13.4989,13.6029,1883740
2026-03-10T09:53:00,13.6004,13.643,13.5748,13.6191,2087559
2026-03-10T09:54:00,13.6249,13.6511,13.5866,13.6149,1332193
2026-03-10T09:55:00,13.6009,13.6649,13.484,13.6108,1249103
2026-03-10T09:56:00,13.6346,13.8062,13.3849,13.5883,1625696
2026-03-10T09:57:00,13.6143,13.6505,13.5738,13.6066,1912981
2026-03-10T09:58:00,13.5795,13.7523,13.475,13.6381,1615329
2026-03-10T09:59:00,13.6398,13.7511,13.478,13.5999,1970927
2026-03-10T10:00:00,13.6077,13.6718,13.498,13.5855,715055
2026-03-10T10:01:00,13.5097,13.6272,13.4387,13.5496,542036
2026-03-10T10:02:00,13.4809,13.6445,13.4024,13.5282,961911
2026-03-10T10:03:00,13.4576,13.6133,13.3067,13.4815,891568
2026-03-10T10:04:00,13.3656,13.4473,13.3223,13.4009,630480
2026-03-10T10:05:00,13.3473,13.379,13.2954,13.3307,849588
2026-03-10T10:06:00,13.2618,13.3188,13.1884,13.2671,549049
2026-03-10T10:07:00,13.237,13.2815,13.1951,13.238,515740
2026-03-10T10:08:00,13.1552,13.2292,13.0604,13.1218,963216
2026-03-10T10:09:00,13.0204,13.0938,12.9575,13.0182,817112
2026-03-10T10:10:00,12.9863,13.043,12.8296,12.9428,590919
2026-03-10T10:11:00,12.8693,13.0391,12.7432,12.8386,620154
2026-03-10T10:12:00,12.809,12.9383,12.6775,12.7783,927700
2026-03-10T10:13:00,12.7251,12.8412,12.6219,12.7454,566623
2026-03-10T10:14:00,12.6489,12.7446,12.5605,12.6421,954074
2026-03-10T10:15:00,12.594,12.675,12.3907,12.5427,522496
2026-03-10T10:16:00,12.4379,12.5529,12.3348,12.4587,563033
2026-03-10T10:17:00,12.4378,12.5252,12.3011,12.42,791705
2026-03-10T10:18:00,12.3698,12.4881,12.331,12.4143,868452
2026-03-10T10:19:00,12.4091,12.5527,12.2738,12.3941,829075
2026-03-10T10:20:00,12.442,12.5237,12.3795,12.4234,879642
2026-03-10T10:21:00,12.5635,12.6256,12.4474,12.527,1293305
2026-03-10T10:22:00,12.6932,12.8947,12.5221,12.6422,1601170
2026-03-10T10:23:00,12.687,12.7834,12.6081,12.6817,1340443
2026-03-10T10:24:00,12.7373,12.8031,12.6415,12.7021,966272
2026-03-10T10:25:00,12.7541,12.8032,12.6956,12.7591,1063031
2026-03-10T10:26:00,12.8642,13.0466,12.7081,12.8716,875727
2026-03-10T10:27:00,12.8829,12.9478,12.8374,12.9106,1022946
2026-03-10T10:28:00,13.0279,13.1539,12.8694,13.0366,833677
2026-03-10T10:29:00,13.0938,13.1986,12.9373,13.0379,750801
2026-03-10T10:30:00,13.1952,13.2477,13.1006,13.1581,1161607
2026-03-10T10:31:00,13.3106,13.4552,13.1576,13.3212,975122
2026-03-10T10:32:00,13.3444,13.5801,13.1399,13.3702,1452231
2026-03-10T10:33:00,13.3929,13.5342,13.2286,13.3583,828450
2026-03-10T10:34:00,13.3511,13.3979,13.2703,13.3239,1142389
2026-03-10T10:35:00,13.356,13.4483,13.1625,13.3527,1039123
2026-03-10T10:36:00,13.4438,13.5395,13.3504,13.4779,995196
2026-03-10T10:37:00,13.4744,13.5453,13.4177,13.472,1149145
2026-03-10T10:38:00,13.5827,13.6777,13.4431,13.5681,911369
2026-03-10T10:39:00,13.5913,13.6676,13.5603,13.6317,1576729
2026-03-10T10:40:00,13.6107,13.6598,13.5164,13.5714,557375
2026-03-10T10:41:00,13.5861,13.6823,13.5185,13.6,416377
2026-03-10T10:42:00,13.5495,13.62,13.4845,13.5756,344493
2026-03-10T10:43:00,13.5966,13.7,13.4898,13.6027,352161
2026-03-10T10:44:00,13.6099,13.689,13.4575,13.5815,209050
2026-03-10T10:45:00,13.5549,13.6722,13.4614,13.5863,286629
2026-03-10T10:46:00,13.5816,13.7408,13.5016,13.608,558142
2026-03-10T10:47:00,13.5675,13.6248,13.5277,13.5595,402876
2026-03-10T10:48:00,13.5694,13.7622,13.3436,13.5548,513932
2026-03-10T10:49:00,13.5738,13.6708,13.5238,13.5981,144759
2026-03-10T10:50:00,13.5837,13.6508,13.5189,13.5791,222791
2026-03-10T10:51:00,13.5014,13.5788,13.4495,13.5024,335655
2026-03-10T10:52:00,13.5191,13.6372,13.4326,13.5416,228351
2026-03-10T10:53:00,13.4954,13.6564,13.3085,13.5077,313305
2026-03-10T10:54:00,13.4851,13.6252,13.3915,13.5082,516061
2026-03-10T10:55:00,13.4854,13.5708,13.4121,13.4964,225885
2026-03-10T10:56:00,13.4659,13.5589,13.4234,13.4734,183173
2026-03-10T10:57:00,13.4783,13.5696,13.373,13.4384,304552
2026-03-10T10:58:00,13.5004,13.564,13.333,13.4478,312948
2026-03-10T10:59:00,13.4775,13.5263,13.4145,13.4912,354622
2026-03-10T11:00:00,13.4471,13.6826,13.2486,13.4625,568251
2026-03-10T11:01:00,13.475,13.5151,13.4095,13.4816,287318
2026-03-10T11:02:00,13.5199,13.6376,13.3712,13.5031,504515
2026-03-10T11:03:00,13.5101,13.6689,13.3576,13.4768,170342
2026-03-10T11:04:00,13.4428,13.6628,13.2696,13.4624,322039
2026-03-10T11:05:00,13.4717,13.5812,13.4346,13.5332,489595
2026-03-10T11:06:00,13.5594,13.5871,13.4972,13.5467,367901
2026-03-10T11:07:00,13.5586,13.6558,13.5244,13.6111,401023
2026-03-10T11:08:00,13.5429,13.6017,13.514,13.5728,313216
2026-03-10T11:09:00,13.6046,13.7034,13.5345,13.6061,496364
2026-03-10T11:10:00,13.6169,13.7084,13.4862,13.6315,241773
2026-03-10T11:11:00,13.5996,13.7101,13.5394,13.6277,231567
2026-03-10T11:12:00,13.6399,13.8401,13.5147,13.6741,269910
2026-03-10T11:13:00,13.6476,13.7508,13.508,13.6393,521215
2026-03-10T11:14:00,13.5967,13.6895,13.4601,13.6166,337514
2026-03-10T11:15:00,13.5881,13.6763,13.5057,13.5847,465604
2026-03-10T11:16:00,13.5802,13.7526,13.4542,13.6262,561800
2026-03-10T11:17:00,13.5864,13.7584,13.4998,13.6112,297394
2026-03-10T11:18:00,13.6061,13.6481,13.5168,13.5646,223459
2026-03-10T11:19:00,13.5421,13.6292,13.4439,13.5261,394507
2026-03-10T11:20:00,13.4746,13.5226,13.4206,13.4894,391562
2026-03-10T11:21:00,13.5054,13.6096,13.4192,13.5508,228433
2026-03-10T11:22:00,13.5171,13.7241,13.4278,13.5727,489564
2026-03-10T11:23:00,13.5772,13.6188,13.4975,13.5649,308300
2026-03-10T11:24:00,13.4982,13.5624,13.453,13.5165,209698
2026-03-10T11:25:00,13.5406,13.6173,13.4462,13.5179,278358
2026-03-10T11:26:00,13.4445,13.6845,13.3108,13.4984,155154
2026-03-10T11:27:00,13.5121,13.6356,13.4539,13.5443,473243
2026-03-10T11:28:00,13.5274,13.6005,13.3905,13.5157,300911
2026-03-10T11:29:00,13.4807,13.6562,13.373,13.5,207089
2026-03-10T11:30:00,13.459,13.6081,13.3779,13.4834,312808
2026-03-10T11:31:00,13.4606,13.5042,13.3899,13.4345,333756
2026-03-10T11:32:00,13.4026,13.555,13.3032,13.4274,224897
2026-03-10T11:33:00,13.472,13.526,13.3572,13.4311,482251
2026-03-10T11:34:00,13.468,13.6258,13.2809,13.4802,410309
2026-03-10T11:35:00,13.4258,13.5831,13.2935,13.4724,512019
2026-03-10T11:36:00,13.4459,13.5109,13.3528,13.4143,452665
2026-03-10T11:37:00,13.4043,13.613,13.2243,13.3765,321212
2026-03-10T11:38:00,13.4108,13.4533,13.3003,13.3497,503317
2026-03-10T11:39:00,13.3868,13.5383,13.2912,13.3825,275715
2026-03-10T11:40:00,13.3186,13.5543,13.2084,13.3399,145985
2026-03-10T11:41:00,13.2716,13.3555,13.1724,13.2646,155190
2026-03-10T11:42:00,13.2269,13.385,13.1278,13.2318,237755
2026-03-10T11:43:00,13.2008,13.3245,13.1317,13.2352,247494
2026-03-10T11:44:00,13.2667,13.3981,13.164,13.2766,386871
2026-03-10T11:45:00,13.2255,13.363,13.0994,13.2542,313647
2026-03-10T11:46:00,13.2958,13.3786,13.1852,13.2558,195479
2026-03-10T11:47:00,13.3069,13.3626,13.2045,13.2658,503672
2026-03-10T11:48:00,13.2195,13.3887,13.0686,13.2167,329792
2026-03-10T11:49:00,13.2229,13.2895,13.1717,13.212,526022
2026-03-10T11:50:00,13.2123,13.3869,13.0571,13.195,166280
2026-03-10T11:51:00,13.1623,13.3202,13.0169,13.1401,206547
2026-03-10T11:52:00,13.1034,13.312,12.9951,13.1526,324733
2026-03-10T11:53:00,13.0916,13.1515,13.0487,13.1261,482307
2026-03-10T11:54:00,13.1428,13.3196,12.9693,13.1419,234130
2026-03-10T11:55:00,13.1755,13.2913,12.998,13.1234,461024
2026-03-10T11:56:00,13.1336,13.2325,13.01,13.1441,435796
2026-03-10T11:57:00,13.1285,13.22,12.9524,13.1045,165723
2026-03-10T11:58:00,13.1402,13.2599,13.0451,13.1674,414401
2026-03-10T11:59:00,13.2244,13.3592,13.0488,13.2031,238286
